,Unnamed: 0,0
193,FIN_zcgg_193,"财建〔2019〕272号各省、自治区、直辖市、计划单列市财政厅（局）、交通运输厅（局、委）,新疆生产建设兵团财政局、交通运输局：　　为贯彻落实党中央、国务院关于支持深度贫困地区脱贫攻坚、国有林场林区改革等决策部署，适应交通运输行业发展需求，现对《财政部 交通运输部 商务部关于印发<车辆购置税收入补助地方资金管理暂行办法>的通知》（财建〔2014〕654号）、《财政部 交通运输部关于进一步明确车辆购置税收入补助地方资金补助标准及责任追究有关事项的通知》（财建〔2016〕879号）中车辆购置税资金补助范围和标准进行调整。具体如下：　　一、凉山州、怒江州、临夏州公路建设项目，国家高速公路按项目建安费50%执行，普通国道按项目建安费100%执行，建制村通硬化路按70万元/公里标准执行。　　二、采用政府和社会资本合作模式（PPP）的收费公路项目，通过资本金注入和投资补助安排的车辆购置税资金以所在地区政府收费（还债）方式建设的项目补助标准为上限。　　三、不享受特殊政策的地区，非收费普通国道项目补助标准不超过项目建安费，收费普通国道项目补助标准不超过同地区国家高速公路项目补助标准。　　四、将复线改造和电气化改造等扩能改造类港口集疏运铁路项目纳入车购税补助范围，补助标准参照单线铁路，并按照项目总投资的20%进行上限控制。　　五、将国家区域性公路交通应急装备物资储备中心应急物资装备购置和管理信息系统建设纳入车购税补助范围。其中：西藏按项目核定投资的100%执行，青海、新疆按项目核定投资的70%执行，其他地区按核定投资的50%执行。　　六、将国有林场林区道路建设纳入车购税补助范围。场部通硬化路参照同地区建制村通硬化路标准执行（其中：东部、中部一般地区分别执行25万元/公里、35万元/公里标准），国有林区林下经济节点对外连接公路参照扶贫地区资源路旅游路产业路标准执行。　　七、将抵边自然村通硬化路建设纳入车购税补助范围。西藏、南疆四地州（含兵团南疆师团）、其他地区抵边自然村通硬化路建设，分别执行80万元/公里、60万元/公里和40万元/公里标准。各省级交通运输主管部门可根据路面形式、投资造价等不同，在年度资金切块和按平均补助标准完成建设任务不变的情况下，对具体项目中央投资补助标准上下浮动50%。　　八、公路灾损抢修保通项目，车购税补助标准按灾情类别执行：一类灾情（灾情特别严重）1500万元，二类灾情（灾情严重）1200万元，三类灾情（灾情较重）900万元，四类灾情（灾情一般）600万元。　　九、车辆购置税用于农村公路建设项目资金要严格按照整合试点规定分配和使用管理，取消“戴帽”下达、对贫困县仍按约束性任务考核、要求地方“专款专用”等限制整合的条款，进一步细化支持贫困县涉农资金整合的要求。　　十、加强预算绩效管理。按照《中共中央 国务院关于全面实施预算绩效管理的意见》要求，建立健全全过程预算绩效管理机制，按规定科学设定绩效目标，并对照绩效目标做好绩效运行监控和评价，强化绩效评价结果运用，做好绩效信息公开，提高财政资源配置和资金使用效益。　　十一、上述标准根据党中央、国务院决策部署和成本变化等情况适时调整完善。　　以上事项，特此通知。　　财政部  交通运输部　　2019年5月24日"
194,FIN_zcgg_194,农办计财〔2019〕30号有关省（自治区、直辖市、计划单列市）农业农村（农牧）厅（委、局）、财政厅（局）：　　受非洲猪瘟疫情等多重因素影响，我国生猪生产出现下滑，补栏积极性受到冲击。为帮助养猪企业渡过难关，切实稳定生猪生产，确保猪肉市场有效供应，鼓励和支持各地开展针对性政策性农业信贷担保服务，现就生猪养殖企业流动资金贷款短期贴息支持有关事项通知如下。　　省级农业信贷担保公司要充分发挥政策性功能，积极为种猪场（含地方猪保种场）和年出栏5000头以上的规模猪场提供信贷担保服务。鼓励将猪舍等地上附着物、生猪等作为反担保措施。对在保担保贷款到期的养殖场户实施展期担保，并推动银行等金融机构实行无还本续贷；对单户养殖场提供的担保余额不得超过1000万元；对于200万元—1000万元（含）之间的担保项目，自本通知下发之日起至2019年10月31日，可纳入“双控”考核范围，并可按规定享受担保费用补助和业务奖补政策。　　省级农业信贷担保机构在坚持市场化运营和做好风险管控的基础上，应尽量简化担保贷款程序，缩短办理时间，保证贷款尽快到位。各级农业农村、财政部门不得作强制命令，不得干涉省级农业信贷担保公司的正常业务调查评审等工作。　　各地可根据实际，对具有种畜禽生产经营许可证的种猪场（含地方猪保种场）及年出栏5000头以上的规模猪场给予短期贷款贴息支持，贴息范围重点是用于相关企业购买饲料和购买母猪、仔猪等方面的生产流动资金，贴息资金从中央财政农业生产发展资金中的适度规模经营资金中统筹安排，对养殖企业银行贷款贴息比例原则上不超过2%。此外，地方财政还可通过自有财力等其他渠道安排贴息资金，但贴息比例总和不得高于同期银行基准利率。贴息时间从2018年8月1日至2019年7月31日，对贴息期内到期的贷款，应按照实际付息时间计算；对贴息期内尚未到期的贷款，应按照贴息截止时间计算。　　各地要加强对贷款贴息工作的管理和指导，完善备案申请、兑现贴息、项目验收、监督检查等工作流程，保证资金的使用效益。　　一是严格审核程序，准确测算贴息金额。省级农业农村部门要会同财政部门制定切实可行的贴息办法，及时通知相关养殖场测算和申报贴息资金，并对企业申报的贷款贴息相关资料进行认真审核，审核意见报财政部各地监管局（以下简称“监管局”）进行复核。对从事多种经营业务的企业，应严格区分贷款用途，确实无法划分的可按产值比例核定用于生猪养殖的流动资金贷款规模。　　二是加强公开公示，保障资金安全。贴息测算过程要做到公开透明，贴息企业名单和贴息金额要在相关媒体或网站上进行公示，公示期不低于7天。对提供虚假资料骗取贴息资金的企业，一经查实，全额追回贴息资金并依法依规严肃查处。　　三是及时拨付资金，保护农民利益。省级财政部门按照监管局审核结果，将贴息资金及时直接拨付相关企业，并将结算情况报监管局备案。省级农业农村部门要引导和督促生猪养殖龙头企业严格履行与农户、农民合作社等签订的订单合同，确保及时回收订单农户出栏生猪，切实保护农民利益。　　各省级农业农村部门会同财政部门于2019年11月30日前，将生猪养殖企业流动资金贷款贴息政策落实情况及实施效果报送农业农村部、财政部。 　　农业农村部办公厅　 财政部办公厅　　2019年5月28日
195,FIN_zcgg_195,　　附件：国产抗艾滋病病毒药物品种清单 　　财政部　税务总局
196,FIN_zcgg_196,财库〔2019〕27号各中央预算单位，各省、自治区、直辖市、计划单列市财政厅（局）、扶贫办（局），新疆生产建设兵团财政局、扶贫办：　　为深入贯彻党的十九大精神和习近平总书记关于扶贫工作的重要论述，认真落实党中央、国务院关于打赢脱贫攻坚战的各项决策部署，进一步做好运用政府采购政策支持脱贫攻坚工作，现就有关事项通知如下：　　党的十八大以来，以习近平同志为核心的党中央作出坚决打赢脱贫攻坚战的决定，推动脱贫攻坚战取得决定性进展。党的十九大提出将精准脱贫作为全面建成小康社会的三大攻坚战之一。打赢打好脱贫攻坚战，对如期全面建成小康社会，实现第一个一百年奋斗目标具有十分重要的意义。运用好政府采购这一财政调控手段支持打赢脱贫攻坚战，优先采购贫困地区农副产品和物业服务，是贯彻习近平总书记关于脱贫攻坚的新理念新思想新战略，落实《国务院办公厅关于深入开展消费扶贫助力打赢脱贫攻坚战的指导意见》（国办发〔2018〕129号）的具体措施，有助于帮助贫困人口增收脱贫，调动贫困人口依靠自身努力实现脱贫致富的积极性，促进贫困人口稳定脱贫和贫困地区产业持续发展。各级财政部门、扶贫办及各级预算单位要切实提高政治站位，充分认识运用政府采购政策支持脱贫攻坚的重要意义，增强执行政策的自觉性和紧迫性，确保取得政策实效。　　各级预算单位采购农副产品的，同等条件下应优先采购贫困地区农副产品。各主管预算单位要做好统筹协调，确定并预留本部门各预算单位食堂采购农副产品总额的一定比例定向采购贫困地区农副产品。各级预算单位要按照积极稳妥的原则确定预留比例，购买贫困地区农副产品时要遵循就近、经济的原则，在确保完成既定预留比例的基础上，鼓励更多采购贫困地区农副产品，注重扶贫实际效果。　　贫困地区农副产品是指832个国家级贫困县域内注册的企业、农民专业合作社、家庭农场等出产的农副产品。　　各级预算单位使用财政性资金采购物业服务的，有条件的应当优先采购注册地在832个国家级贫困县域内，且聘用建档立卡贫困人员物业公司提供的物业服务。对注册地在832个国家级贫困县域内，且聘用建档立卡贫困人员达到公司员工（含服务外包用工）30%以上的物业公司，各级预算单位可根据符合条件的物业公司数量等具体情况，按规定履行有关变更采购方式报批程序后，采用竞争性谈判、竞争性磋商、单一来源等非公开招标采购方式，采购有关物业公司提供的物业服务。　　各级预算单位要按照注重实效、切实可行的原则确定采购贫困地区物业服务的需求。按上述政策优先采购有关物业公司物业服务的，除按规定在政府采购指定媒体公开项目采购信息外，还应公开物业公司注册所在县扶贫部门出具的聘用建档立卡贫困人员具体数量的证明，确保支持政策落到实处，接受社会监督。　　财政部、国务院扶贫办会同有关部门制定优先采购贫困地区农副产品的实施方案，搭建贫困地区农副产品网络销售平台，提供高效便捷的贫困地区农副产品产销渠道，有序开展相关工作。各级扶贫办（局）要会同本级有关部门加强贫困地区农副产品货源组织，建立长期稳定的供给体系。　　各主管预算单位应于2019年底前将本部门各预算单位预留采购贫困地区农副产品的具体比例情况（详见附件），报同级财政部门和扶贫部门备案。2020年起，各级财政部门和扶贫部门将定期统计和通报采购贫困地区农副产品情况，将采购贫困地区物业服务情况作为政府采购政策执行情况专项统计纳入政府采购信息统计范围，加强对各单位政策执行情况的督导。　　附件：预算单位采购贫困地区农副产品预留份额情况表　　财政部 国务院扶贫办　　2019年5月27日
197,FIN_zcgg_197,
198,FIN_zcgg_198,财预〔2019〕100号北京市、河北省、浙江省、安徽省、山东省、青岛市、河南省、湖北省、四川省、陕西省财政厅（局）：　　根据国务院办公厅《关于对2018年落实有关重大政策措施真抓实干成效明显地方予以督查激励的通报》（国办发〔2019〕20号）以及《财政管理工作绩效考核与激励办法》（财预〔2018〕222号），现下达你省（市）财政管理工作绩效考核奖励资金，具体奖励对象及金额见附件，列入2019年政府收支分类科目“1100208结算补助收入”，项目代码为“Z165110060007”。请你省（市）及时将奖励资金下达到获奖励市、县（市、区），督促获奖励市、县（市、区）加强奖励资金的使用管理，并将资金分配使用情况于6月30日前报财政部（预算司）。　　请你省（市）以此次表扬为契机，按照国办发〔2019〕20号文件要求，进一步把思想和行动统一到党中央、国务院的有关精神和要求上来，充分发挥受表扬地区的典型示范作用，带动其他地区共同落实好党中央、国务院各项决策部署，努力营造干事创业、奋力发展的良好局面，不断提高财政资金使用效益，支持打好三大攻坚战，推动经济社会高质量发展。　　特此通知。　　附件：财政管理工作绩效考核奖励资金分配表 财 政 部  2019年5月23日
199,FIN_zcgg_199,
200,FIN_zcgg_200,财建〔2019〕225号各省、自治区、直辖市、计划单列市财政厅（局）、工业和信息化主管部门、银保监局：　　党中央、国务院高度重视首台（套）重大技术装备研发应用。2015年起，财政部、工业和信息化部、原保监会组织实施了首台（套）重大技术装备保险补偿机制试点工作，通过市场化方式支持破解初期市场信任不足导致的研发应用瓶颈，促进重大技术装备创新。为落实中央经济工作会议精神，更好满足新形势下重大技术装备创新发展需求，进一步完善首台（套）重大技术装备保险补偿机制试点工作，助力制造业高质量发展，现将有关事项通知如下：　　一、首台（套）重大技术装备是指经过创新，其品种、规格或技术参数等有重大突破，具有知识产权但尚未取得市场业绩的首台（套）或首批次装备、系统和核心部件等。其中，“首台（套）”是指用户首次使用的前三台（套）装备产品；“首批次”是指用户首次使用的同品种、同技术规格参数、同批签订合同、同批生产交付的装备产品。同时，部分关键零部件和小型关键装备覆盖范围扩展到用户在首年度内（即从用户首次购买之日至当年12月31日期间）购买使用的同品种、同技术规格参数的装备产品。　　二、《首台（套）重大技术装备推广应用指导目录》（以下称《目录》）由工业和信息化部制定，并根据重大技术装备发展情况进行适时调整。申请列入《目录》的重大技术装备产品须具备以下条件：　　（一）符合国家工业转型升级要求，且为当前国民经济建设和国家重大工程急需的装备产品；　　（二）节能、节材、环保效果突出，经济效益和社会效益显著；　　（三）首次进入市场阶段，尚未取得市场化业绩。　　三、首台（套）重大技术装备保险是指由生产《目录》内装备制造企业投保，与用户共同受益，承保首台（套）重大技术装备质量风险和责任风险的综合险保险产品。其中，质量风险主要保障因产品质量缺陷导致用户要求修理、更换或退货的风险；责任风险主要保障因产品质量缺陷造成用户财产损失或发生人身伤亡风险。首年度关键零部件保险责任限额应不低于装备价值的2倍，首台（套）装备、首批次装备和首年度小型关键装备保险责任限额应不低于装备价值。　　四、首台（套）重大技术装备综合险示范条款另行发布。符合要求的保险公司应统一使用综合险示范条款。对于民用航空装备、高技术船舶及海洋工程装备、核电装备等单价金额巨大的重大技术装备，经投保企业与保险公司自主协商，可选择按国际通行保险产品条款进行承保。参加试点的保险公司应向银保监会备案相关保险产品条款和费率。保险公司应积极打造由总公司直接领导的首台（套）重大技术装备保险专业团队，建立绿色理赔通道，切实提高服务水平，优化保险产品，确保落实好相关政策。　　五、首台（套）重大技术装备保险补偿机制充分发挥市场机制决定性作用，由中央财政对符合条件的投保企业给予适当额度保险补偿，利用财政资金杠杆作用，强化保险的风险保障功能，降低用户风险，并引导培育首台（套）重大技术装备保险市场，加快首台（套）重大技术装备研发应用。　　六、制造《目录》内装备，且投保首台（套）重大技术装备综合险或选择国际通行保险条款投保的企业，在装备交付用户、保单正式生效、累计保费满20万元后集中申请保险补偿。申请保险补偿的企业应为从事《目录》所列装备产品制造的企业，除其所制造的装备产品应具备本通知第二条所列条件外，应同时具备以下条件：　　（一）中华人民共和国境内注册的独立法人；　　（二）具有较强的设计研发和生产制造能力；　　（三）具备专业比较齐全的技术人员队伍；　　（四）具有申请保险补偿装备的核心技术和知识产权；　　（五）申请保险补偿的装备应符合《目录》规定有关要求。　　七、中央财政对符合条件的投保企业按照实际投保费率不超过3%及实际投保年度保费的80%给予保险补偿。保险期间应连续不间断，保险补偿期间按保险期限据实核算，不超过3年。　　八、省级工业和信息化主管部门、银保监局、财政厅（局）应按要求认真组织本地区装备制造企业（含中央企业）开展项目申报，按职责和权限做好初审和推荐工作。　　九、工业和信息化部、银保监会、财政部加强对地方政策落实的指导。工业和信息化部负责做好《目录》调整优化相关工作，组织开展项目申报，商银保监会、财政部开展项目审核，并向财政部提出保险补偿资金分配建议，指导地方加强项目监督管理和政策执行，会同银保监会及时跟踪统计掌握项目执行情况和政策效果。财政部根据工业和信息化部建议，按规定及时分配和拨付保险补偿资金。银保监会有效加强相关保险市场监督和管理，并商工业和信息化部、财政部及时开展示范条款、保险费率等适用性评估和调整工作。　　十、首台（套）重大技术装备保险补偿机制试点工作实施全面绩效管理。进一步强化绩效评价结果运用，将项目实施情况和绩效评价结果作为资金分配及对项目进行政策支持的重要依据。工业和信息化部负责牵头做好年度总结和整体绩效评价，并组织和督促指导相关省份做好年度绩效自评和全流程绩效监管，银保监会配合做好绩效管理相关工作。　　十一、各级财政部门、工业和信息化部门、银行保险监督管理机构及其工作人员在项目审核、资金分配等工作中，存在违反规定滥用职权、玩忽职守、徇私舞弊等违法违纪行为的，应当按照预算法、公务员法、监察法、财政违法行为处罚处分条例等国家有关规定追究相应责任；涉嫌犯罪的，移送司法机关处理。　　十二、鼓励有条件的地方结合当地产业基础、行业特征，因地制宜制定地方首台（套）重大技术装备保险补偿政策，并做好与国家政策的衔接。鼓励首台（套）重大技术装备用户企业对投保装备免收质保金，发挥保险对质保金的替代功能。　　十三、本通知所指首年度关键零部件和首年度小型关键装备范围由每年申报通知规定。　　十四、本通知自发布之日起生效。此前印发的《关于开展首台（套）重大技术装备保险补偿机制试点工作的通知》（财建〔2015〕19号）、《关于深入做好首台（套）重大技术装备保险补偿机制试点工作的通知》（财办建〔2018〕35号）等政策文件相关条款与本通知不一致的，以本通知为准。　　财政部 工业和信息化部 银保监会　　            2019年5月10日
201,FIN_zcgg_201,　　根据《中华人民共和国企业所得税法》及《中华人民共和国企业所得税法实施条例》有关规定，按照《财政部 国家税务总局民政部关于公益性捐赠税前扣除资格确认审批有关调整事项的通知》（财税〔2015〕141号）有关要求，现将2017年度第二批及2018年度第一批符合公益性捐赠税前扣除资格的公益性社会团体名单公告如下：　　1.中国妇女发展基金会　　2.实事助学基金会　　3.章如庚慈善基金会　　4.中脉公益基金会（原中脉道和公益基金会）　　5.亿利公益基金会　　6.华中农业大学教育发展基金会　　7.中华国际科学交流基金会　　1.国家能源集团公益基金会（原神华公益基金会）　　2.爱佑慈善基金会　　3.陈香梅公益基金会　　4.安利公益基金会　　5.中国红十字基金会　　6.中国社会福利基金会　　7.中国教育发展基金会　　8.中国马克思主义研究基金会　　9.中国留学人才发展基金会　　10.中国航天基金会　　11.南都公益基金会　　12.中国移动慈善基金会　　13.中国海油海洋环境与生态保护公益基金会　　14.凯风公益基金会　　15.中国友好和平发展基金会　　16.中国民航科普基金会　　17.中国人口福利基金会　　18.中国癌症基金会　　19.中国绿色碳汇基金会　　20.中华健康快车基金会　　21.吴阶平医学基金会　　22.中国华侨公益基金会　　23.中国人寿慈善基金会　　24.韩美林艺术基金会　　25.爱慕公益基金会　　26.中国医学基金会　　27.兴华公益基金会　　28.心和公益基金会　　29.智善公益基金会　　30.包商银行公益基金会　　31.王振滔慈善基金会　　32.腾讯公益慈善基金会　　33.詹天佑科学技术发展基金会　　34.萨马兰奇体育发展基金会　　35.中国青少年发展基金会　　36.北京航空航天大学教育基金会　　37.中国下一代教育基金会　　38.河南大学教育发展基金会　　39.中远海运慈善基金会　　40.中国和平发展基金会　　41.开明慈善基金会　　42.国家电网公益基金会　　43.友成企业家扶贫基金会　　44.中国文学艺术基金会　　45.中国预防性病艾滋病基金会　　46.中兴通讯公益基金会　　47.中华少年儿童慈善救助基金会　　48.中国肝炎防治基金会　　49.中华艺文基金会　　50.重庆大学教育发展基金会　　51.吴作人国际美术基金会　　52.波司登公益基金会　　53.中国发展研究基金会　　54.慈济慈善事业基金会　　55.威盛信望爱公益基金会　　56.华阳慈善基金会　　57.华润慈善基金会　　58.黄奕聪慈善基金会　　59.顶新公益基金会　　60.太平洋国际交流基金会　　61.星云文化教育公益基金会　　62.中国听力医学发展基金会　　63.中信改革发展研究基金会　　64.中国国际民间组织合作促进会　　65.中国社会组织促进会　　66.中国滋根乡村教育与发展促进会　　67.中国青年志愿者协会　　68.中华志愿者协会　　69.东润公益基金会　　70.中国互联网发展基金会　　71.光华工程科技奖励基金会　　72.中天爱心慈善基金会　　73.田汉基金会　　74.中国出生缺陷干预救助基金会　　75.余彭年慈善基金会　　76.顺丰公益基金会　　77.中国电影基金会　　78.健坤慈善基金会　　79.善小公益基金会　　80.中山博爱基金会　　81.三峡集团公益基金会　　82.新华人寿保险公益基金会　　83.中国人保公益慈善基金会　　84.中华思源工程扶贫基金会　　85.兰州大学教育发展基金会　　86.张学良教育基金会　　87.宝钢教育基金会　　88.北京科技大学教育发展基金会　　89.西北农林科技大学教育发展基金会　　90.中国西部人才开发基金会　　91.中国华夏文化遗产基金会　　92.四川大学教育基金会　　93.孙冶方经济科学基金会　　94.招商局慈善基金会　　95.中国志愿服务基金会　　96.中国青年创业就业基金会　　97.中国经济改革研究基金会　　98.中华慈善总会　　99.中华国际医学交流基金会　　100.中国初级卫生保健基金会　　101.中华全国体育基金会　　102.中国古生物化石保护基金会　　103.中华环境保护基金会　　104.中华社会救助基金会　　105.中国法律援助基金会　　106.中国孔子基金会　　107.中国科技馆发展基金会　　108.致福慈善基金会　　109.中国科学院大学教育基金会　　110.北京理工大学教育基金会　　111.中南大学教育基金会　　112.思利及人公益基金会　　113.纺织之光科技教育基金会　　114.中国农业大学教育基金会　　115.中华社会文化发展基金会　　116.泛海公益基金会　　117.阿里巴巴公益基金会　　118.中社社会工作发展基金会　　119.中国金融教育发展基金会　　120.万科公益基金会　　121.中国文物保护基金会　　122.浙江大学教育基金会　　123.中国健康促进基金会　　124.中国医药卫生事业发展基金会　　125.中国牙病防治基金会　　126.中国煤矿尘肺病防治基金会　　127.中华见义勇为基金会　　128.中国光彩事业基金会　　129.韬奋基金会　　130.金龙鱼慈善公益基金会　　131.比亚迪慈善基金会　　132.援助西藏发展基金会　　133.中国教师发展基金会　　134.中央财经大学教育基金会　　135.中国华文教育基金会　　136.中国儿童少年基金会　　137.桃源居公益事业发展基金会　　138.中国绿化基金会　　139.中国人权发展基金会　　140.中国海洋发展基金会　　141.民生人寿保险公益基金会　　142.启明公益基金会　　143.周培源基金会　　144.中国少年儿童文化艺术基金会　　145.青山慈善基金会　　146.北京交通大学教育基金会　　147.中国扶贫基金会　　148.中国器官移植发展基金会　　149.中华诗词发展基金会　　150.中国足球发展基金会　　151.中国妇女发展基金会　　152.实事助学基金会　　153.章如庚慈善基金会　　154.中脉公益基金会　　155.亿利公益基金会　　156.华中农业大学教育发展基金会　　157.中华国际科学交流基金会　　158.陶行知教育基金会　　159.传媒大学教育基金会　　160.中华同心温暖工程基金会　　161.东风公益基金会　　162.润慈公益基金会　　163.中国煤矿文化宣传基金会　　164.中国敦煌石窟保护研究基金会　　165.李四光地质科学奖基金会　　166.陈嘉庚科学奖基金会　　167.李可染艺术基金会　　168.中国博士后科学基金会　　169.河仁慈善基金会　　170.天诺慈善基金会　　171.亨通慈善基金会　　172.中国交响乐发展基金会　　173.中国禁毒基金会　　174.中国法学交流基金会　　175.中华农业科教基金会　　财政部 税务总局  民政部　　2019年5月21日
202,FIN_zcgg_202,财政部 税务总局公告2019年第71号　　为贯彻落实《中华人民共和国车辆购置税法》，现就车辆购置税有关具体政策公告如下：　　一、地铁、轻轨等城市轨道交通车辆，装载机、平地机、挖掘机、推土机等轮式专用机械车，以及起重机（吊车）、叉车、电动摩托车，不属于应税车辆。　　二、纳税人购买自用应税车辆实际支付给销售者的全部价款，依据纳税人购买应税车辆时相关凭证载明的价格确定，不包括增值税税款。　　三、纳税人进口自用应税车辆，是指纳税人直接从境外进口或者委托代理进口自用的应税车辆，不包括在境内购买的进口车辆。　　四、纳税人自产自用应税车辆的计税价格，按照同类应税车辆（即车辆配置序列号相同的车辆）的销售价格确定，不包括增值税税款；没有同类应税车辆销售价格的，按照组成计税价格确定。组成计税价格计算公式如下：　　组成计税价格=成本×（1+成本利润率）　　属于应征消费税的应税车辆，其组成计税价格中应加计消费税税额。　　上述公式中的成本利润率，由国家税务总局各省、自治区、直辖市和计划单列市税务局确定。　　五、城市公交企业购置的公共汽电车辆免征车辆购置税中的城市公交企业，是指由县级以上（含县级）人民政府交通运输主管部门认定的，依法取得城市公交经营资格，为公众提供公交出行服务，并纳入《城市公共交通管理部门与城市公交企业名录》的企业；公共汽电车辆是指按规定的线路、站点票价营运，用于公共交通服务，为运输乘客设计和制造的车辆，包括公共汽车、无轨电车和有轨电车。　　六、车辆购置税的纳税义务发生时间以纳税人购置应税车辆所取得的车辆相关凭证上注明的时间为准。　　七、已经办理免税、减税手续的车辆因转让、改变用途等原因不再属于免税、减税范围的，纳税人、纳税义务发生时间、应纳税额按以下规定执行：　　（一）发生转让行为的，受让人为车辆购置税纳税人；未发生转让行为的，车辆所有人为车辆购置税纳税人。　　（二）纳税义务发生时间为车辆转让或者用途改变等情形发生之日。　　　　（三）应纳税额计算公式如下：　　应纳税额=初次办理纳税申报时确定的计税价格×（1-使用年限×10%）×10%-已纳税额　　应纳税额不得为负数。　　使用年限的计算方法是，自纳税人初次办理纳税申报之日起，至不再属于免税、减税范围的情形发生之日止。使用年限取整计算，不满一年的不计算在内。　　八、已征车辆购置税的车辆退回车辆生产或销售企业，纳税人申请退还车辆购置税的，应退税额计算公式如下：　　应退税额=已纳税额×（1-使用年限×10%）　　应退税额不得为负数。　　使用年限的计算方法是，自纳税人缴纳税款之日起，至申请退税之日止。　　九、本公告自2019年7月1日起施行。财政部　税务总局2019年5月23日
203,FIN_zcgg_203,财政部　税务总局公告2019年第68号 　　为支持集成电路设计和软件产业发展，现就有关企业所得税政策公告如下：　　一、依法成立且符合条件的集成电路设计企业和软件企业，在2018年12月31日前自获利年度起计算优惠期，第一年至第二年免征企业所得税，第三年至第五年按照25%的法定税率减半征收企业所得税，并享受至期满为止。　　二、本公告第一条所称“符合条件”，是指符合《财政部 国家税务总局关于进一步鼓励软件产业和集成电路产业发展企业所得税政策的通知》（财税〔2012〕27号）和《财政部 国家税务总局 发展改革委 工业和信息化部关于软件和集成电路产业企业所得税优惠政策有关问题的通知》（财税〔2016〕49号）规定的条件。　　特此公告。　　财政部　税务总局2019年5月17日
204,FIN_zcgg_204,
205,FIN_zcgg_205,
206,FIN_zcgg_206,
207,FIN_zcgg_207,"财政部 税务总局公告2019年第61号　　为继续支持公共租赁住房（以下称公租房）建设和运营，现将有关税收优惠政策公告如下：　　一、对公租房建设期间用地及公租房建成后占地，免征城镇土地使用税。在其他住房项目中配套建设公租房，按公租房建筑面积占总建筑面积的比例免征建设、管理公租房涉及的城镇土地使用税。　　二、对公租房经营管理单位免征建设、管理公租房涉及的印花税。在其他住房项目中配套建设公租房，按公租房建筑面积占总建筑面积的比例免征建设、管理公租房涉及的印花税。　　三、对公租房经营管理单位购买住房作为公租房，免征契税、印花税；对公租房租赁双方免征签订租赁协议涉及的印花税。　　四、对企事业单位、社会团体以及其他组织转让旧房作为公租房房源，且增值额未超过扣除项目金额20％的，免征土地增值税。　　五、企事业单位、社会团体以及其他组织捐赠住房作为公租房，符合税收法律法规规定的，对其公益性捐赠支出在年度利润总额12%以内的部分，准予在计算应纳税所得额时扣除，超过年度利润总额12%的部分，准予结转以后三年内在计算应纳税所得额时扣除。　　个人捐赠住房作为公租房，符合税收法律法规规定的，对其公益性捐赠支出未超过其申报的应纳税所得额30%的部分，准予从其应纳税所得额中扣除。　　六、对符合地方政府规定条件的城镇住房保障家庭从地方政府领取的住房租赁补贴，免征个人所得税。　　七、对公租房免征房产税。对经营公租房所取得的租金收入，免征增值税。公租房经营管理单位应单独核算公租房租金收入，未单独核算的，不得享受免征增值税、房产税优惠政策。　　八、享受上述税收优惠政策的公租房是指纳入省、自治区、直辖市、计划单列市人民政府及新疆生产建设兵团批准的公租房发展规划和年度计划，或者市、县人民政府批准建设（筹集）,并按照《关于加快发展公共租赁住房的指导意见》（建保〔2010〕87号）和市、县人民政府制定的具体管理办法进行管理的公租房。　　九、纳税人享受本公告规定的优惠政策，应按规定进行免税申报，并将不动产权属证明、载有房产原值的相关材料、纳入公租房及用地管理的相关材料、配套建设管理公租房相关材料、购买住房作为公租房相关材料、公租房租赁协议等留存备查。　　十、本公告执行期限为2019年1月1日至2020年12月31日。 　　财政部  税务总局　　2019年4月15日"
